"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SAMPLE-57"	0.173097820266379	0.15303317633947	0.0860910576883879	0.411476222364283	0.537988693218655	0.163278701008445	0.373271250403683	0.207937140475263	0.166496621975915	0.290142151784199
"SAMPLE-58"	0.975815195561093	0.975155197443785	0.976038184582359	0.979413237986976	0.988279749753097	0.942310590720619	0.96525857983015	0.993877012539663	0.991986060450827	0.99142528201109
"SAMPLE-59"	0.0423152656907803	0.0994356921193949	0.0229496999742577	0.040256840603257	0.130052726098493	0.301947499731456	0.0713274478925213	0.0506589832412387	0.19981451801357	0.0399041181849804
"SAMPLE-60"	0.00253401435336211	0.00942975284969591	0.00887685670223188	0.00219740934970275	0.00536527242005158	0.00286987180535818	0.00195485395348236	0.0052304043431576	0.00443405146411191	0.00393022628283533
"SAMPLE-61"	0.513857720180069	0.568726705950926	0.852073811140501	0.804915479936045	0.5165489975494	0.558194076107052	0.852295863468984	0.875507645778524	0.397810689083076	0.437883539174816
"SRR5865065"	0.99894789558185	0.998157532548993	0.991335411780817	0.999055552903742	0.999504439328451	0.998706979048033	0.999725596867095	0.996265739802634	0.99221665662552	0.998711543141662
"SRR5865066"	0.858112131397709	0.847581293374065	0.940430674981615	0.853003171266335	0.979404220299758	0.877586996505097	0.870265796608077	0.976459945450462	0.985318490055278	0.96634894505845
"SRR5865067"	0.0234018057581476	0.0383557668490926	0.0448098622207419	0.0217260100642812	0.0134257611847543	0.0369956631794073	0.042647969449612	0.0701982273204336	0.02450146769887	0.0454485927493562
"SRR5865068"	0.988582335998546	0.992400515137923	0.988460422161419	0.951953688701749	0.982582409841252	0.981368180741251	0.988942558290406	0.995401942460766	0.993946859485554	0.994736382311791
"SRR5865069"	0.149130375706784	0.0369169317426349	0.0521232139273333	0.193583286297035	0.397442530989466	0.098859387885905	0.0126387742255715	0.0713373145987815	0.0761460947303896	0.0842737566601787
"SRR5865070"	0.055465869124924	0.110294804130491	0.0226994307972577	0.100628721642932	0.0909024697562125	0.0557737320570165	0.116475049766752	0.121466605388123	0.0261842818548691	0.131372619940309
"SRR5865071"	0.972139069984614	0.968103822202758	0.969319789347483	0.925203364915734	0.995866636297865	0.986431086299936	0.972553401948245	0.929189474121683	0.968489151942371	0.995191989998934
"SRR5865072"	0.0708329322534878	0.107657656017099	0.0371259077743036	0.120142364654237	0.0637048332374202	0.0381915467946301	0.0151396526903938	0.188507485887923	0.0292095090095676	0.0184443457161955
"SRR5865073"	0.43228002879796	0.654881213560732	0.535407549779119	0.705865248771056	0.62823663948244	0.615596852657829	0.426876404684031	0.445742451882901	0.91070664717979	0.275268780524305
"SRR5865074"	0.943811931671633	0.864169498273417	0.956911831869657	0.950259557064031	0.982332583511993	0.969303303966851	0.989856179086461	0.801782978302043	0.977930230629058	0.948456629756901
"SRR5865075"	0.415587547542021	0.423135533516699	0.369213766948536	0.160980575188179	0.466440306076329	0.333907877623025	0.229893364707417	0.550745682620777	0.541441912328636	0.198220820009218
"SRR5865077"	0.113905667458015	0.12329909310545	0.0666505759961911	0.0126671341132415	0.0110604762371355	0.0780256880526797	0.0154213070365336	0.0573269153216475	0.00598127859305722	0.0395603876070105
"SRR5865085"	0.600454704153454	0.815316826511133	0.88335170545718	0.808069563500856	0.808820727529313	0.407878300972465	0.423182310861217	0.866972317959033	0.367124505219561	0.77380880060511
"SRR5865086"	0.724922677125873	0.771826359034368	0.665829215952303	0.768741751620466	0.954110560937912	0.943607176921292	0.869888908108419	0.980545022596809	0.932492057556271	0.571406336595237
"SRR5865087"	0.739026054305781	0.670381653476575	0.47848355208537	0.542697791758225	0.73910571585971	0.62130624829719	0.574058192901569	0.531880046729988	0.787405749902482	0.494289279957855
"SRR5865096"	0.99936364808975	0.997917577228045	0.999604998999737	0.998609526490715	0.999507737502791	0.996575194843891	0.993166554981727	0.999374981446408	0.991714101220611	0.997476596929552
"SRR5865097"	0.914890626264249	0.907664574867509	0.930115685114496	0.952928864870739	0.98849398160199	0.951707332506355	0.897595765627088	0.923357539725865	0.943701555140779	0.97807679372835
"SRR5865098"	0.982178697473934	0.993182881575408	0.991078796805513	0.957128301808231	0.966677527817846	0.970409251022606	0.984426651956485	0.993909677697239	0.993025377883662	0.993240833838251
"SRR5865110"	0.0869439850879746	0.0277206087557157	0.0655404801012459	0.244050048876312	0.345200210604532	0.0688918144931063	0.128233186272099	0.0624161688296069	0.148782464442999	0.10155883654339
"SRR5865111"	0.32768177291604	0.0605137231926377	0.316306103502074	0.205493110181683	0.168617460767772	0.157751286417299	0.56185618335459	0.333368411789759	0.293647401712004	0.323469633371403
"SRR5865112"	0.99726035954006	0.99288330710993	0.983295352738567	0.99094062502602	0.997289337259438	0.976154984625828	0.992491186909168	0.99348438661304	0.995051496715702	0.992965527720236
"SRR5865114"	0.0954139254128169	0.0055871154403925	0.252045405745226	0.0881379976011733	0.00176319003004135	0.0226542407141482	0.0120016638769451	0.110605747574731	0.0211894225180016	0.0859524919683778
"SRR5865115"	0.797764430782238	0.835596770225012	0.89084722046804	0.884980647458625	0.773215322444406	0.955526846293165	0.849841344000292	0.90855338290704	0.755844713756494	0.834079311884052
"SRR5865116"	0.998577505659907	0.999063617748488	0.99901871799323	0.999299487168728	0.995749721821174	0.999695371969446	0.992441418350545	0.99949919295267	0.997163217802544	0.997001125860734
"SRR5865120"	0.180499853773438	0.0838910369252364	0.20565623508675	0.0634279294101412	0.0821851521298306	0.149078900546486	0.488171110091042	0.00821903067837494	0.202773828287905	0.62156085647645
"SRR5865121"	0.0937190944603163	0.399823841465498	0.172376883784159	0.274397494124067	0.164619661024381	0.276489221797897	0.232860902185764	0.161152928523427	0.0302214958930498	0.197573080515804
"SRR5865122"	0.960807660226892	0.834369444354613	0.954760140664761	0.936840962775453	0.954751096178576	0.959217529701784	0.911387077132276	0.874174572269765	0.96142621486021	0.914824291963608
"SRR5865123"	0.730523340399409	0.844278678698275	0.873213484365489	0.695673251719182	0.855428684865359	0.8660547494104	0.694805665373589	0.760618210326151	0.754375271473191	0.851320923995243
"SRR5865124"	0.523223287895377	0.00671769982320191	0.0154191149566637	0.00643066666974552	0.016630725283003	0.193826265428313	0.107458827773949	0.00106117207056101	0.00366145034518319	0.0486815483656699
"SRR5865125"	0.985410362405955	0.9646440702716	0.985411153392149	0.96047737177701	0.984920109166012	0.985155533943819	0.993790362509126	0.993445709604075	0.871164835839704	0.980410991050598
"SRR5865126"	0.869286172668133	0.919693906801211	0.700589600662781	0.661266834887572	0.862841639850552	0.839186068450799	0.57903865342183	0.70911060365362	0.545688184803676	0.813794636101723
"SRR5865127"	0.420107825064455	0.750970191612733	0.360661336446851	0.508004315128927	0.856056596420507	0.991224601309521	0.956091152570407	0.458041541801669	0.926725688761963	0.916388062789376
"SRR5865128"	0.023670122709096	0.0676852333934099	0.00608421804364032	0.0349332080749824	0.00643872933362877	0.0534663739665804	0.165332403204109	0.168805158443274	0.0107331646333421	0.041238755318351
"SRR5865129"	0.399603160187575	0.434930047455594	0.313385503434988	0.425529856008897	0.40779966290375	0.393766902899234	0.43324566496764	0.75589395753314	0.404461399253823	0.297556956236506
"SRR5865130"	0.162661609045079	0.286565311415979	0.0944413447338166	0.180986766841131	0.0825012396737085	0.152537429474279	0.362482085428214	0.219858895666108	0.125440465288691	0.249883365126965
"SRR5865078"	0.991280457529914	0.987151510416548	0.958050478047323	0.980137100245141	0.969411747739396	0.977869197422634	0.995245091540503	0.982853812838746	0.983946896073403	0.992781147970868
"SRR5865079"	0.986069494343092	0.956727635009013	0.995403864424844	0.9938140767996	0.981019719365609	0.9381805639177	0.978096935716731	0.977314223965247	0.997103932761499	0.873113439085712
"SRR5865080"	0.863066677883188	0.230753540005702	0.760252791144672	0.632352616534506	0.233892951541801	0.320622471069556	0.211932062055704	0.444765328451996	0.0861603877525038	0.22032005127376
"SRR5865081"	0.00158047593283137	0.00531757998107919	0.00272125072961668	0.00741649805637312	0.00151722063052297	0.0116369158423919	0.00561243464863314	0.000555788472449899	0.029840751303649	0.00959345111607065
"SRR5865082"	0.997131639671888	0.999625888681409	0.996754280616083	0.996321499755065	0.995766241183743	0.998442627782763	0.997684606803555	0.993391421897458	0.999217930185361	0.998358187530687
"SRR5865083"	0.957024928433378	0.987306284390985	0.947856122385695	0.988278432984537	0.953237840249907	0.958436512137811	0.962327134572236	0.983500550918476	0.985347096556832	0.964521968528467
"SRR5865084"	0.437883946822386	0.399635928613302	0.514763688171493	0.813737095299356	0.710091046948238	0.830472716676777	0.437579745744138	0.748283485512756	0.592018364802187	0.491389979579101
"SRR5865088"	0.525863611503472	0.5509964330809	0.3054889992704	0.316062238367691	0.223236940899526	0.594631670917985	0.424473521149446	0.458328714622169	0.4994540901923	0.476630181478819
"SRR5865090"	0.889546278836792	0.925519394845699	0.903995552585204	0.9297125658683	0.852695940072119	0.904681022589468	0.844691131204068	0.905799133072075	0.890846845540303	0.83247682515965
"SRR5865091"	0.968388462227641	0.884709938480721	0.982997611339882	0.804029676783066	0.915418261298063	0.90733363076402	0.788135676603118	0.865680894681877	0.96493383071637	0.838129097456897
"SRR5865092"	0.997266382311773	0.999230798325649	0.997752470953138	0.99529145851554	0.996687531237551	0.996297117467455	0.988402613236584	0.997565818377825	0.99749636254788	0.993717091296912
"SRR5865093"	0.977830773463367	0.96807047135216	0.990377905116333	0.988430357480509	0.991529427478685	0.969216068089771	0.988992555589175	0.995622132400076	0.995024838919338	0.987447886147168
"SRR5865094"	0.975584298301888	0.985237158102294	0.982435746711678	0.979215430547113	0.985340184959729	0.961988909193949	0.945775625511928	0.963874745772187	0.958482052607219	0.957514508076901
"SRR5865095"	0.864201913684197	0.91826857972799	0.982198272711075	0.962698676682352	0.965192784530011	0.977843333162806	0.959147375297521	0.926371297838571	0.942729033495856	0.992355628034078
"SRR5865099"	0.831307925988659	0.78893829216161	0.895221105674472	0.811927484733114	0.899127051734629	0.886691094987725	0.677351080057304	0.806932379471056	0.790490398755191	0.945823241332604
"SRR5865100"	0.975098731214097	0.823725468771534	0.935265589017483	0.769051898459339	0.991795581570238	0.889918103609113	0.59168555710898	0.725475750276826	0.947349060005007	0.85149110523764
"SRR5865101"	0.927508867896123	0.997023867945606	0.964817650390256	0.973058989641012	0.981657768606678	0.974588903788403	0.987021012711826	0.954789611247492	0.954074089411279	0.995519231994892
"SRR5865102"	0.0860631618125701	0.0478193600669827	0.039843357931853	0.0737018588521239	0.0399321762233784	0.059503183688039	0.0765221442357134	0.0662766446665702	0.0728020673417198	0.0440424932024786
"SRR5865103"	0.665443420528604	0.703940701434172	0.524592308813987	0.938662210760064	0.624809690693494	0.93632583664992	0.978838206864298	0.945195103443991	0.737562074118238	0.861404353820952
"SRR5865104"	0.996315341801117	0.994842841353606	0.950955629613606	0.97227284059382	0.9835820859135	0.989948373360949	0.98424092338754	0.983904749728508	0.995491142321482	0.995961834844092
"SRR5865105"	0.271471742641183	0.12934983473643	0.109541650161155	0.0999601190311873	0.267722690250715	0.184635076440053	0.21387059713779	0.0985157196185154	0.247098456203599	0.18349766806291
"SRR5865107"	0.990807605745186	0.98720048242924	0.995971396970969	0.986544989855187	0.993301971430026	0.974275476531751	0.926348046822433	0.968525107962891	0.950350384813096	0.930132922625767
"SRR5865108"	0.977982305053916	0.898327929791146	0.992776948027476	0.966269217230703	0.978447063776009	0.982438595055833	0.93612325478868	0.960198336448028	0.994025198747057	0.95075110678237
"SRR5865109"	0.981918591280819	0.850075619883211	0.934316545384853	0.869792827412771	0.913876136317223	0.769123276961119	0.969027038038523	0.949126736092741	0.889995568520907	0.894732282092928
"SRR5865117"	0.250417421326497	0.297796822835158	0.237751911100628	0.26566818337572	0.300425022252022	0.230367917477488	0.25716622447579	0.408520394003233	0.306651132729451	0.392231320006088
"SRR5865118"	0.961258495433607	0.848782885272427	0.982137615071331	0.981955769707303	0.848820262493448	0.786489441666156	0.969755102261926	0.936429589260285	0.968422530553119	0.932653998255937
"SRR5865119"	0.901589634025054	0.886304414361594	0.900063200143465	0.786584334748661	0.90942402698761	0.567478026597289	0.900459728392553	0.782527749915002	0.781784383726917	0.944164766029424
"SRR5865131"	0.773605146457312	0.908542738932185	0.861808960904259	0.783345435056373	0.893244977074088	0.793613068621936	0.676578319810091	0.6472808901367	0.954839192281315	0.817850777222652
"SRR5865132"	0.974583978566705	0.972647042071654	0.990311836168291	0.961354658462638	0.972464353279949	0.975465076208216	0.983787461116021	0.970823469684628	0.968945153339141	0.954775563132512
"SRR5865133"	0.088362609724455	0.0225660721095984	0.220110199698678	0.263181470605527	0.157569888710485	0.0354403181030811	0.0532833478422848	0.352884927197614	0.162171480312143	0.156165586848889
"SRR5865134"	0.489801513403443	0.707237497851396	0.912356710840359	0.802703474442719	0.689356367964631	0.661400264717326	0.774316631678749	0.453082111422325	0.923666676312491	0.41034393756472
"SRR5865135"	0.112016990842657	0.164616831003939	0.0608819657378116	0.0364130284496031	0.0665275519114204	0.121160735231242	0.0958073005625324	0.0197585746476155	0.101380083239476	0.0116432491267597
"SRR11292125"	0.561023880923912	0.700724569875077	0.750092276277671	0.858298487957179	0.87715452865063	0.833273949426133	0.944535973384311	0.748107266333554	0.830757417697801	0.973635782509722
"SRR11292126"	0.836267697895145	0.995947881959639	0.905496370862062	0.968347460336652	0.973620946375574	0.990977090621804	0.967912565116342	0.992085411314261	0.993260998778159	0.99598136476321
"SRR11292127"	0.0887307577931056	0.0813249045956823	0.129431125301769	0.223130504290649	0.0908824520152971	0.0878867069731306	0.264313086856126	0.129934052987961	0.0848539086086413	0.504328771393959
"SRR11292131"	0.967033810647291	0.966925538700329	0.986860326480954	0.996922234791812	0.949711112250928	0.886344751785988	0.962697050671957	0.991182631388075	0.954111958297677	0.977298020916128
"SRR11292132"	0.00439655874138728	0.00267554227734647	0.00564406935442063	0.000734418143344967	0.00196728759548573	0.0057232472613677	0.00161387493421583	0.00187125549790481	0.00233372007050397	0.00644658525824615
"SRR11292136"	0.0660843062739295	0.0540114985565539	0.0714455006643979	0.185843972432181	0.118337571587424	0.107875022028004	0.152458797541559	0.0793403568784505	0.0572184160840469	0.0307159078683481
"SRR11292137"	0.652108684317241	0.870760401430124	0.936837910226184	0.640349451184397	0.811731153303798	0.811264417667264	0.927768418900679	0.803882895662061	0.863946055015799	0.903543119678529
"SRR11292138"	0.459216531252511	0.410672398295491	0.53705249271234	0.510400705107112	0.433621279516171	0.45293442909355	0.510276154380508	0.00194887756593181	0.466144236993205	0.556112273950936
"SRR11292140"	0.222189432568037	0.160398851632402	0.361807142454696	0.237112029064657	0.0556895320754128	0.131951692983653	0.525118890909474	0.0817637938685446	0.409514255298481	0.234547526207208
"SRR11292141"	0.926474907388507	0.877770848765471	0.782521940565365	0.836274333447893	0.857563820428931	0.793805389654635	0.787736885300033	0.714032379973581	0.75251715650484	0.610520001743574
"SRR11292142"	0.0279170580304982	0.152075003054563	0.173008299519275	0.273403499980751	0.11783083390839	0.0348706274272591	0.164835450739594	0.185097446050634	0.235123902108927	0.0502968267281452
"SRR11292143"	0.246124560496556	0.132247878976269	0.183286007790249	0.397965112174465	0.142068184104166	0.288938711811364	0.396422119060576	0.364678079799005	0.0900284463365159	0.386911830460179
"SRR11292144"	0.194284558716881	0.221628452545175	0.315452887248731	0.215971455048905	0.295264342925272	0.184967039890635	0.184642813294426	0.303782557404808	0.151375460285228	0.178586824870616
"SRR11292145"	0.68473552768068	0.508461641557059	0.799974176496513	0.81044631872144	0.873334376582681	0.950599172181764	0.704966329050351	0.847126522295266	0.442564529580074	0.767519205390212
"SRR11292146"	0.947864695833644	0.984599611957156	0.977774360163908	0.924158475518057	0.957147489658043	0.986901165051653	0.991867551120848	0.857514576595444	0.686994168877776	0.945718923553021
"SRR11292147"	0.868373460284544	0.943903079710641	0.989499307573607	0.938619222922696	0.977857233388376	0.957521947009216	0.961513240676838	0.972905746371717	0.799462398586435	0.995809703716193
"SRR11292148"	0.921332173737383	0.959146030289737	0.970165666163996	0.948656859259613	0.978979835019397	0.944439727505904	0.979211844564421	0.989559975609731	0.985382489425295	0.899108531215644
"SRR11292129"	0.969555710126846	0.993101715504152	0.981605104041115	0.908525851139476	0.973333436245885	0.980307038890485	0.935528126822878	0.983402905613148	0.990943115248788	0.927119647688816
"SRR11292130"	0.981202009974444	0.958152686041938	0.994824558390132	0.967960792864601	0.994982995739319	0.937679415067425	0.972822268465887	0.988792087063347	0.99758207853619	0.972254041697999
"SRR11292133"	0.98735648822792	0.993040394708471	0.972088292198244	0.973202260796345	0.978271784890918	0.725063824069816	0.993163719760102	0.959418160375389	0.975693225112478	0.981525082549247
