bugName	pval	p3M	p1Y	s3M	s1Y	Adjustedpval	Adjustedp3M	Adjustedp1Y
Unclassified Gammaproteobacteria Class	0.348124734945981	0.263833595993262	0.197001195819047	0.107055272633231	0.143022905785187	0.999814542879428	0.990805303278817	0.981192919187751
Chitinophagaceae	0.350490966741624	0.25373756818858	0.205860607155855	-0.148027931098234	-0.189783182191855	0.999814542879428	0.990805303278817	0.981192919187751
Tsukamurellaceae	0.352872612223727	0.513195941584869	0.155201522760284	0.0701088524578011	0.18128415438459	0.999814542879428	0.990805303278817	0.981192919187751
Lichenihabitantaceae	0.354967100181073	0.50941848167211	0.156403696124592	0.0864853136835078	0.219854282476883	0.999814542879428	0.990805303278817	0.981192919187751
Unclassified Haloferacales Order	0.354991169821576	0.501589317152557	0.156387216750557	0.112443678338872	0.277553211471271	0.999814542879428	0.990805303278817	0.981192919187751
Unclassified Cyanobacteria Phylum	0.358019562093775	0.241974765093877	0.225475649469747	-0.111894719141483	-0.134819180273711	0.999814542879428	0.990805303278817	0.983025891146683
Aeromonadaceae	0.359800257289562	0.540947417379174	0.158542422945592	0.084600500506735	0.230337068184071	0.999814542879428	0.991257356416617	0.981192919187751
Barnesiellaceae	0.360003718950131	0.307036820710254	0.188484273484526	-0.137173158582156	-0.205282869126762	0.999814542879428	0.990805303278817	0.981192919187751
Unclassified Spirochaetia Class	0.361209693916666	0.940448350176683	0.1839915558383	0.00744561304346271	0.159401993162163	0.999814542879428	0.996984005012762	0.981192919187751
Unclassified Legionellales Order	0.365232771956065	0.988692701082035	0.193716830478011	-0.00144788379509778	-0.159220673797103	0.999814542879428	0.996984005012762	0.981192919187751
Porphyromonadaceae	0.365708899178692	0.191222541180413	0.315346800169835	-0.185945016801787	-0.16361069491946	0.999814542879428	0.990805303278817	0.984944015394336
Parvularculaceae	0.366432378725711	0.948688435481283	0.188397879801897	0.00426451881032705	0.104740481168076	0.999814542879428	0.996984005012762	0.981192919187751
Clostridiaceae	0.37382876123039	0.213176003971402	0.949751908606723	-0.0908410524998455	0.00517526341789602	0.999814542879428	0.990805303278817	0.9975968131822
Bifidobacteriaceae	0.379601010132677	0.423150540053125	0.177270036416442	-0.145997213067397	-0.287380012942916	0.999814542879428	0.990805303278817	0.981192919187751
Bacteriovoracaceae	0.38338670492617	0.268609025816367	0.234039344178643	-0.0914286224752762	-0.114680853151041	0.999814542879428	0.990805303278817	0.984944015394336
Thiotrichaceae	0.384688584676633	0.603331518559975	0.17297165761153	-0.0577557192494524	-0.179073821370263	0.999814542879428	0.996984005012762	0.981192919187751
Unclassified Nitriliruptoria Class	0.385464341956669	0.36758236575768	0.543281707784631	0.0944374320714298	-0.0735063745082244	0.999814542879428	0.990805303278817	0.984944015394336
Staphylococcaceae	0.386222825833109	0.184748112049343	0.406289557391913	-0.107149950849288	-0.0763822239942553	0.999814542879428	0.990805303278817	0.984944015394336
Morganellaceae	0.388571299515958	0.346466634727205	0.198915342796848	0.110305751319377	0.174757217133764	0.999814542879428	0.990805303278817	0.981192919187751
Oscillospiraceae	0.388716805232251	0.292359059839773	0.221523905309772	-0.159951382658082	-0.21470266324446	0.999814542879428	0.990805303278817	0.981192919187751
Planococcaceae	0.38892460315417	0.294094023115108	0.22257684367208	-0.083353482075959	-0.112945724274252	0.999814542879428	0.990805303278817	0.981192919187751
Kosmotogaceae	0.389505603417569	0.448872655074425	0.181434398094009	-0.0954145866705946	-0.19806033839282	0.999814542879428	0.990805303278817	0.981192919187751
Coxiellaceae	0.390095219949785	0.42540266989842	0.185497578930628	-0.0679116457206644	-0.133777560184433	0.999814542879428	0.990805303278817	0.981192919187751
Colwelliaceae	0.391292159116177	0.202960945057164	0.918285797814738	-0.140422113568043	-0.0126510988137444	0.999814542879428	0.990805303278817	0.99340120049897
Methanothermaceae	0.39484055195585	0.187947084297459	0.78666839739365	0.200580479679898	0.0468202505304945	0.999814542879428	0.990805303278817	0.984944015394336
Sanguibacteraceae	0.396937426217632	0.432484116495367	0.189041138577569	0.105007333989102	0.207884712955087	0.999814542879428	0.990805303278817	0.981192919187751
Clostridiales Family XVI. Incertae Sedis	0.398231485472832	0.182025681142985	0.525882668219878	-0.122590309793002	-0.0665830843983301	0.999814542879428	0.990805303278817	0.984944015394336
Euzebyaceae	0.404132323887776	0.256497621700533	0.272565836525427	0.113455831604915	0.12781868980304	0.999814542879428	0.990805303278817	0.984944015394336
Unclassified Flavobacteriales Order	0.404646555111438	0.205068177781467	0.373195454424004	-0.169084897320847	-0.135464911783262	0.999814542879428	0.990805303278817	0.984944015394336
Sedimentisphaeraceae	0.406989789122156	0.403435366368267	0.200859929021809	-0.0907226225350409	-0.163496548351508	0.999814542879428	0.990805303278817	0.981192919187751
Unclassified Bacteriovoracales Order	0.407786932607756	0.462331083329883	0.193498015773204	-0.0457583577650724	-0.0966611625061078	0.999814542879428	0.990805303278817	0.981192919187751
Synergistaceae	0.408411691416807	0.432299483856019	0.197382212566681	0.087598015677415	0.170384340439907	0.999814542879428	0.990805303278817	0.981192919187751
Unclassified Candidatus Korarchaeota Phylum	0.408970480508195	0.191865936923548	0.723322455985934	-0.260216318163995	-0.0797094889342653	0.999814542879428	0.990805303278817	0.984944015394336
Flammeovirgaceae	0.409842066616462	0.337845704306186	0.222004464388995	-0.115720177760761	-0.172528251172117	0.999814542879428	0.990805303278817	0.981192919187751
Candidatus Midichloriaceae	0.41031443151479	0.226199209621085	0.999307003333253	-0.173221989199699	-0.000140604328692892	0.999814542879428	0.990805303278817	0.999307003333253
Unclassified Oligoflexia Class	0.410428341688906	0.379484341721638	0.557734207227917	-0.0948821659871774	0.0736271396913057	0.999814542879428	0.990805303278817	0.984944015394336
Methanococcaceae	0.411518091138806	0.412695552533062	0.201652610194166	-0.0820984716087713	-0.149634080789589	0.999814542879428	0.990805303278817	0.981192919187751
Unclassified Thermoanaerobacterales Order	0.415428845342686	0.353855898667245	0.609155375907251	-0.0677154481595545	0.0432849806021404	0.999814542879428	0.990805303278817	0.984944015394336
Candidatus Methanomethylophilaceae	0.417468555191704	0.487378164832882	0.443377257854312	0.149577380045036	-0.193056884885287	0.999814542879428	0.990805303278817	0.984944015394336
Helicobacteraceae	0.419791327796444	0.313506915501073	0.243543617905021	-0.0886893227063404	-0.119680069115959	0.999814542879428	0.990805303278817	0.984944015394336
Lacipirellulaceae	0.422117694597354	0.396619346345864	0.214102911798574	-0.0854039565467176	-0.147190971067742	0.999814542879428	0.990805303278817	0.981192919187751
Piscirickettsiaceae	0.422140439566614	0.20140557289411	0.46979834875936	-0.118280715114269	-0.0763086898537802	0.999814542879428	0.990805303278817	0.984944015394336
